name,dni,phone,address_id,is_subscribed
Cliente 1669,45645373,0215-2377-6806,1142,1
Cliente 1670,63274774,0264-8059-9321,1143,1
Cliente 1672,36029062,0237-4103-7597,1144,0
Cliente 1674,24909280,0228-2887-1870,1145,0
Cliente 1675,18837886,0268-2655-5513,1146,0
Cliente 1677,37323438,0244-5718-5718,1147,1
Cliente 1680,29036590,0201-8775-8011,1148,1
Cliente 1682,88270257,0200-9000-5055,1149,1
Cliente 1685,83244637,0232-8970-5153,1150,0
Cliente 1686,57328711,0238-6467-9484,1151,0
Cliente 1687,46230390,0287-9508-1339,1152,0
Cliente 1689,58240526,0226-2462-4175,1153,1
Cliente 1690,94139980,0286-9927-8360,1154,1
Cliente 1692,15516345,0274-9520-6624,1155,1
Cliente 1693,71072780,0272-6685-5725,1156,1
Cliente 1695,75340518,0236-2058-5828,1157,0
Cliente 1696,39168908,0236-3022-1871,1158,0
Cliente 1697,67756952,0245-1010-1817,1159,1
Cliente 1699,36404306,0255-2322-5764,1160,1
Cliente 1700,57597933,0231-7328-7923,1161,1
Cliente 1702,87600317,0217-4268-5096,1162,0
Cliente 1703,50407893,0239-2402-5871,1163,0
Cliente 1704,60461294,0255-2573-3270,1164,0
Cliente 1705,77620927,0287-6858-8673,1165,0
Cliente 1706,66439314,0252-8557-1453,1166,1
Cliente 1707,21868737,0296-3303-5954,1167,1
Cliente 1708,60078131,0216-9900-5806,1168,0
Cliente 1709,64081976,0285-1097-8582,1169,0
Cliente 1710,21362751,0207-5426-2753,1170,1
Cliente 1712,79291785,0218-9115-3234,1171,1
Cliente 1713,94320873,0239-1105-8945,1172,1
Cliente 1714,19011655,0200-3507-2983,1173,1
Cliente 1716,17469640,0215-5913-7628,1174,1
Cliente 1717,83379415,0233-8194-3018,1175,1
Cliente 1718,34804490,0218-4943-3797,1176,1
Cliente 1719,74487117,0237-5742-2638,1177,0
Cliente 1720,99617131,0235-7409-7321,1178,1
Cliente 1722,85726861,0249-1180-5960,1179,0
Cliente 1725,18424279,0222-3480-6764,1180,0
Cliente 1726,28795756,0235-5963-7454,1181,0
Cliente 1727,73317523,0277-3955-9306,1182,0
Cliente 1728,53496826,0275-6703-7615,1183,1
Cliente 1730,41076043,0298-4876-2727,1184,0
Cliente 1731,18639582,0207-5103-2875,1185,1
Cliente 1733,60684499,0217-4272-4206,1186,0
Cliente 1734,48398260,0228-4296-3655,1187,1
Cliente 1736,58259460,0299-7685-9955,1188,1
Cliente 1737,34871129,0287-9653-9129,1189,1
Cliente 1738,77222987,0245-6840-3258,1190,1
Cliente 1740,79423699,0238-2653-2932,1191,1
Cliente 1741,90730565,0269-6421-1369,1192,0
Cliente 1743,20036415,0268-4955-9482,1193,0
Cliente 1744,93033115,0207-9944-2816,1194,0
Cliente 1746,54901365,0297-1973-3282,1195,0
Cliente 1747,41624005,0263-2194-1579,1196,1
Cliente 1748,90282015,0294-2320-8844,1197,0
Cliente 1749,23966860,0204-9136-9316,1198,0
Cliente 1750,74101392,0238-4731-1351,1199,1
Cliente 1752,61959009,0298-7180-3051,1200,0
Cliente 1753,25513314,0256-2933-7024,1201,1
Cliente 1754,68589370,0207-4902-4801,1202,1
Cliente 1756,17634795,0209-1928-3076,1203,1
Cliente 1757,15867922,0240-6728-5001,1204,1
Cliente 1759,76428279,0290-6848-4609,1205,0
Cliente 1760,84008439,0237-5001-9631,1206,0
Cliente 1762,20528854,0226-3246-9535,1207,0
Cliente 1763,26474964,0247-3325-1587,1208,0
Cliente 1764,25332850,0202-9174-1553,1209,0
Cliente 1765,50320729,0210-1978-5572,1210,0
Cliente 1768,82685498,0297-6698-1425,1211,0
Cliente 1772,41974274,0216-1248-5598,1212,0
Cliente 1773,43545387,0298-9893-5846,1213,0
Cliente 1774,92617353,0235-6926-5403,1214,0
Cliente 1775,26684124,0239-6259-5333,1215,1
Cliente 1776,72105800,0202-8207-1145,1216,1
Cliente 1777,74452414,0281-4569-7694,1217,1
Cliente 1778,91916907,0270-6145-2049,1218,1
Cliente 1780,92939751,0283-1812-4812,1219,1
Cliente 1781,78010697,0256-6199-1687,1220,1
Cliente 1782,44769739,0232-1264-6789,1221,1
Cliente 1783,56939919,0213-2269-9305,1222,1
Cliente 1784,20395193,0230-4343-6337,1223,0
Cliente 1785,19582229,0282-7987-5638,1224,1
Cliente 1786,91465696,0246-6488-7686,1225,0
Cliente 1787,49468472,0279-1510-3626,1226,1
Cliente 1788,30141148,0275-1418-2740,1227,1
Cliente 1789,78557897,0291-9326-6636,1228,0
Cliente 1790,98189010,0292-3458-7243,1229,1
Cliente 1791,40142752,0272-9249-9982,1230,0
Cliente 1792,80834264,0206-8738-9592,1231,0
Cliente 1793,46129093,0224-5801-4998,1232,1
Cliente 1794,40989625,0258-6157-2890,1233,1
Cliente 1797,86415823,0216-9808-5013,1234,0
Cliente 1798,91274963,0233-5700-6596,1235,1
Cliente 1799,64828316,0253-9274-3431,1236,0
Cliente 1802,13212026,0288-3735-2196,1237,0
Cliente 1805,64878236,0280-8368-8138,1238,0
Cliente 1806,34622346,0292-9345-2372,1239,1
Cliente 1807,97161631,0258-7215-6250,1240,1
Cliente 1808,88930879,0235-2587-4805,1241,0
Cliente 1809,16481098,0272-9481-9604,1242,0
Cliente 1810,53325492,0249-6219-3923,1243,1
Cliente 1811,67785785,0266-5558-6150,1244,0
Cliente 1812,32225454,0215-5716-5486,1245,0
Cliente 1814,22881682,0226-9334-3766,1246,1
Cliente 1816,69703357,0266-3067-8435,1247,1
Cliente 1817,69647037,0255-9081-5309,1248,1
Cliente 1818,99753485,0214-6795-2295,1249,1
Cliente 1819,53904728,0220-9307-6494,1250,0
Cliente 1822,39556025,0286-4205-5346,1251,1
Cliente 1824,79297448,0292-4509-1052,1252,1
Cliente 1825,84858214,0278-4416-3918,1253,0
Cliente 1826,92326231,0248-4845-6713,1254,1
Cliente 1828,82935700,0261-5840-2581,1255,1
Cliente 1829,66316956,0257-6331-5053,1256,0
Cliente 1830,33648417,0259-6224-2860,1257,0
Cliente 1832,78113806,0227-7701-1996,1258,0
Cliente 1833,52630014,0252-7412-8240,1259,0
Cliente 1834,17332766,0234-8954-4587,1260,1
Cliente 1836,92316265,0278-6401-3117,1261,1
Cliente 1837,60893769,0211-6460-6778,1262,1
Cliente 1839,40780751,0237-3644-7125,1263,0
Cliente 1840,84215849,0293-5074-1223,1264,1
Cliente 1841,23760099,0264-7519-8944,1265,1
Cliente 1846,67063030,0265-1383-5950,1266,0
Cliente 1847,23378718,0233-8723-7169,1267,0
Cliente 1850,40072939,0273-1407-7510,1268,1
Cliente 1851,59636618,0261-2785-6089,1269,1
Cliente 1852,22802899,0271-3773-4402,1270,0
Cliente 1853,21259361,0218-7605-8758,1271,1
Cliente 1854,76225408,0232-7747-6102,1272,0
Cliente 1855,14900250,0241-7660-1091,1273,1
Cliente 1856,83227680,0263-6128-4862,1274,0
Cliente 1857,79045775,0271-2334-2721,1275,1
Cliente 1859,36490232,0256-2862-1639,1276,0
Cliente 1861,11242658,0237-2926-8134,1277,0
Cliente 1863,37442403,0278-7082-9509,1278,0
Cliente 1864,72126724,0226-6409-3217,1279,0
Cliente 1865,52639365,0253-3936-3463,1280,1
Cliente 1867,54430783,0212-2001-8679,1281,1
Cliente 1869,46853586,0236-7982-6009,1282,0
Cliente 1873,38092671,0221-1043-4798,1283,1
Cliente 1874,29237874,0221-8790-1004,1284,1
Cliente 1875,28384463,0265-8203-7969,1285,0
Cliente 1876,50608690,0264-2921-4944,1286,0
Cliente 1878,20495780,0277-4504-3721,1287,0
Cliente 1879,68685794,0271-8235-9029,1288,0
Cliente 1881,99931125,0244-7948-4502,1289,1
Cliente 1882,60225060,0222-1174-4208,1290,0
Cliente 1883,36157506,0200-6085-6381,1291,0
Cliente 1885,63458116,0205-5145-5492,1292,1
Cliente 1888,21116532,0253-2956-1918,1293,1
Cliente 1889,23082934,0269-5546-4181,1294,1
Cliente 1891,65885406,0285-2007-2064,1295,1
Cliente 1892,21270088,0222-8264-1729,1296,1
Cliente 1893,64928808,0222-1052-6098,1297,0
Cliente 1894,55828977,0259-2410-8585,1298,1
Cliente 1895,34494865,0293-2415-4041,1299,1
Cliente 1896,11401059,0227-7136-8542,1300,1
Cliente 1897,96210380,0224-3174-6087,1301,0
Cliente 1898,33891297,0235-3300-6169,1302,1
Cliente 1899,46614518,0225-3901-5832,1303,0
Cliente 1900,22403336,0262-6818-6957,1304,0
Cliente 1901,14929963,0274-7318-3551,1305,1
Cliente 1904,14220885,0214-9471-4054,1306,1
Cliente 1905,88761749,0241-7099-7191,1307,1
Cliente 1906,24040914,0280-6879-1129,1308,0
Cliente 1907,54924348,0243-2641-4065,1309,0
Cliente 1908,72658369,0269-4050-1356,1310,0
Cliente 1910,74767783,0286-7572-5918,1311,1
Cliente 1911,24476095,0253-7977-5413,1312,0
Cliente 1912,32015192,0265-3726-5924,1313,1
Cliente 1915,36898109,0222-5936-6038,1314,1
Cliente 1916,37289414,0255-2477-5009,1315,0
Cliente 1918,73391831,0285-7165-8593,1316,1
Cliente 1919,62019290,0216-6215-3187,1317,0
Cliente 1921,99909325,0294-1440-4632,1318,1
Cliente 1923,20370954,0282-4769-3262,1319,1
Cliente 1924,38351125,0238-8133-2521,1320,0
Cliente 1926,45033443,0253-3941-3679,1321,1
Cliente 1927,21091816,0244-2661-7626,1322,1
Cliente 1928,52818915,0216-9306-7291,1323,0
Cliente 1930,67040011,0233-2899-8377,1324,0
Cliente 1931,54971462,0268-6977-2829,1325,1
Cliente 1932,81365126,0297-7282-2310,1326,1
Cliente 1933,89208997,0233-4237-9436,1327,0
Cliente 1934,16515411,0259-5615-1652,1328,0
Cliente 1936,13158189,0269-5378-3928,1329,0
Cliente 1937,12351359,0257-6318-5877,1330,1
Cliente 1938,57948542,0293-1599-9704,1331,0
Cliente 1941,86379051,0258-1665-2253,1332,0
Cliente 1942,29696511,0277-2656-7257,1333,1
Cliente 1943,95461939,0295-5947-7922,1334,1
Cliente 1944,44474897,0292-2298-8101,1335,1
Cliente 1945,50695005,0278-9422-9833,1336,1
Cliente 1947,34926040,0235-9217-1749,1337,0
Cliente 1949,98209607,0216-5501-5375,1338,0
Cliente 1951,91781029,0258-7893-6386,1339,0
Cliente 1952,84847472,0201-6618-6580,1340,0
Cliente 1953,30371382,0259-9175-4451,1341,1
Cliente 1954,44318479,0251-1528-2287,1342,0
Cliente 1956,70599194,0286-8657-1484,1343,1
Cliente 1957,85818579,0255-7805-1383,1344,0
Cliente 1958,41503392,0248-9807-3157,1345,1
Cliente 1959,63116625,0227-4462-2812,1346,0
Cliente 1960,31356391,0298-7571-7693,1347,1
Cliente 1961,90429777,0235-6233-6950,1348,1
Cliente 1962,77418191,0268-9724-7425,1349,0
Cliente 1963,72265475,0236-8363-3571,1350,1
Cliente 1964,48709441,0200-9727-6473,1351,0
Cliente 1965,23196701,0249-7850-7852,1352,1
Cliente 1967,53623487,0278-5095-3727,1353,0
Cliente 1968,59700276,0202-7378-9377,1354,1
Cliente 1970,27803989,0237-2061-1506,1355,0
Cliente 1972,77137712,0282-2821-6427,1356,1
Cliente 1973,72037075,0292-2144-1112,1357,1
Cliente 1974,79762014,0260-7313-2152,1358,0
Cliente 1975,82120748,0215-9751-1388,1359,0
Cliente 1977,26650628,0213-3391-5300,1360,1
Cliente 1979,45501623,0212-6407-2213,1361,0
Cliente 1981,86266699,0235-1585-3294,1362,0
Cliente 1982,39665008,0247-6942-5771,1363,1
Cliente 1983,73791651,0291-8206-5831,1364,1
Cliente 1985,38408798,0274-5963-3430,1365,1
Cliente 1986,58876968,0292-9332-9467,1366,0
Cliente 1987,56199559,0282-3553-9209,1367,0
Cliente 1988,75128586,0282-3770-9605,1368,1
Cliente 1990,40106377,0219-5559-2959,1369,1
Cliente 1991,76946493,0258-1199-9587,1370,1
Cliente 1992,99153332,0204-7528-2619,1371,1
Cliente 1993,84260585,0268-9810-2301,1372,1
Cliente 1995,40647266,0288-8472-3907,1373,0
Cliente 1996,22262023,0295-4113-2043,1374,0
Cliente 1997,37881323,0229-4996-8819,1375,1
Cliente 2001,96251983,0224-8475-1008,1376,0
Cliente 2003,48085045,0282-5909-5328,1377,1
Cliente 2004,46948576,0286-9242-6059,1378,0
Cliente 2005,34451823,0262-1106-6229,1379,0
Cliente 2006,31895055,0222-2074-8078,1380,0
Cliente 2007,69485073,0243-9824-3992,1381,1
Cliente 2011,46155999,0229-5306-8732,1382,0
Cliente 2012,29459762,0239-6467-6798,1383,0
Cliente 2013,51341326,0254-7447-7834,1384,0
Cliente 2015,37140582,0226-5193-5829,1385,0
Cliente 2018,31530932,0241-8859-8698,1386,0
Cliente 2020,47050296,0268-7053-8178,1387,1
Cliente 2022,30188973,0275-5896-4276,1388,1
Cliente 2023,42913766,0241-9955-5271,1389,0
Cliente 2025,38831688,0223-6263-8673,1390,0
Cliente 2026,54696127,0225-5243-5183,1391,1
Cliente 2027,25997469,0282-7730-8001,1392,0
Cliente 2028,80920296,0207-9392-7119,1393,0
Cliente 2030,20140494,0272-2509-2840,1394,1
Cliente 2032,47160179,0259-8393-3493,1395,0
Cliente 2034,63883863,0273-5813-1104,1396,0
Cliente 2035,11145938,0228-6281-7998,1397,0
Cliente 2036,88433683,0286-6351-9722,1398,1
Cliente 2037,87424312,0219-4094-3429,1399,0
Cliente 2039,19296843,0241-6166-4770,1400,1
Cliente 2041,13663666,0217-8203-3017,1401,0
Cliente 2042,69586290,0295-4417-7232,1402,0
Cliente 2043,63576791,0225-4369-7234,1403,1
Cliente 2044,33501092,0264-9462-2993,1404,1
Cliente 2045,75647021,0294-6871-6191,1405,1
Cliente 2046,22185758,0264-6895-8831,1406,1
Cliente 2047,12167007,0200-7226-7881,1407,1
Cliente 2048,58371054,0239-2069-8113,1408,0
Cliente 2049,21334884,0283-7384-8722,1409,0
Cliente 2050,16089390,0218-5079-3905,1410,1
Cliente 2052,90021211,0226-5801-7089,1411,0
Cliente 2053,66269326,0222-3861-9496,1412,1
Cliente 2054,24682288,0220-1491-9151,1413,0
Cliente 2055,93928021,0247-5344-6260,1414,1
Cliente 2056,13824787,0260-1560-3364,1415,1
Cliente 2060,73920316,0260-5208-3100,1416,0
Cliente 2061,74127867,0263-4215-3061,1417,1
Cliente 2062,40273055,0284-2346-2553,1418,0
Cliente 2065,54015900,0254-7140-3379,1419,1
Cliente 2066,94809528,0206-4242-3984,1420,1
Cliente 2067,41920912,0220-7500-6284,1421,0
Cliente 2068,56157714,0224-7646-8407,1422,0
Cliente 2069,83266696,0256-2930-5576,1423,0
Cliente 2077,82404720,0229-9697-3732,1424,1
Cliente 2078,32231222,0281-4707-3491,1425,0
Cliente 2079,47369085,0206-7567-5857,1426,0
Cliente 2080,72814453,0241-3230-5915,1427,1
Cliente 2082,65079671,0217-3355-8879,1428,1
Cliente 2084,57030876,0209-4707-5525,1429,0
Cliente 2085,88642156,0286-3487-4372,1430,1
Cliente 2088,30626125,0209-6593-5458,1431,0
Cliente 2090,49071710,0228-9566-2688,1432,0
Cliente 2092,47026058,0232-9320-6387,1433,0
Cliente 2094,89334010,0255-5354-2703,1434,0
Cliente 2095,91420209,0266-7268-1689,1435,1
Cliente 2097,15350579,0244-8212-8548,1436,1
Cliente 2098,94304617,0295-8074-1420,1437,1
Cliente 2099,94627132,0242-2618-5788,1438,1
Cliente 2102,84957616,0298-9966-6273,1439,0
Cliente 2103,33093235,0263-2456-6468,1440,1
Cliente 2105,61364639,0225-5336-8953,1441,0
Cliente 2106,58514771,0296-3608-3761,1442,1
Cliente 2110,61706059,0213-5815-2346,1443,1
Cliente 2111,15472438,0231-9978-3539,1444,0
Cliente 2112,76369717,0228-4587-5019,1445,1
Cliente 2113,96959001,0227-3381-1203,1446,1
Cliente 2114,92170846,0261-8191-7791,1447,1
Cliente 2116,45374067,0255-7065-6972,1448,0
Cliente 2117,20340193,0288-3203-6270,1449,1
Cliente 2119,56753777,0291-4669-8623,1450,1
Cliente 2120,93054727,0256-9145-8146,1451,1
Cliente 2122,57568410,0208-5523-5128,1452,1
Cliente 2123,67825027,0290-3184-7492,1453,0
Cliente 2125,82425578,0287-6152-1111,1454,1
Cliente 2126,88845892,0215-2163-2042,1455,0
Cliente 2127,36121315,0231-3938-3969,1456,0
Cliente 2128,54532115,0211-2542-7611,1457,0
Cliente 2129,61175972,0289-8772-3269,1458,0
Cliente 2130,22866554,0239-6818-3906,1459,0
Cliente 2133,44597012,0202-1997-1969,1460,0
Cliente 2134,32617447,0200-9669-1206,1461,0
Cliente 2135,51106043,0203-7141-2136,1462,1
Cliente 2138,14072389,0279-1635-9807,1463,1
Cliente 2139,49115199,0213-6718-3955,1464,1
Cliente 2141,25620477,0285-2072-6543,1465,0
Cliente 2142,42138616,0262-4085-7623,1466,0
Cliente 2143,74481336,0284-2618-9517,1467,0
Cliente 2144,85564137,0273-9715-9547,1468,1
Cliente 2145,52992142,0217-8338-4244,1469,0
Cliente 2147,53152945,0271-8931-7370,1470,0
Cliente 2149,96024494,0240-1785-9753,1471,1
Cliente 2150,61660590,0224-6763-9810,1472,0
Cliente 2152,23240677,0258-4042-4630,1473,0
Cliente 2153,37327834,0263-4387-1255,1474,0
Cliente 2154,25613685,0237-1077-4938,1475,0
Cliente 2155,62333608,0229-7091-7585,1476,1
Cliente 2156,90363084,0231-5230-7927,1477,0
Cliente 2157,97689321,0294-5466-7704,1478,1
Cliente 2158,65517801,0248-5556-4104,1479,0
Cliente 2159,90548035,0201-7479-1684,1480,0
Cliente 2161,31330395,0262-2089-4004,1481,0
Cliente 2163,86518645,0233-2777-2956,1482,1
Cliente 2164,84457282,0263-4289-3082,1483,1
Cliente 2165,74266104,0213-2825-4746,1484,0
Cliente 2166,21221679,0297-2104-4960,1485,0
Cliente 2167,29160749,0256-1672-9251,1486,1
Cliente 2168,52670676,0205-1232-3502,1487,0
Cliente 2169,56991937,0259-4287-1924,1488,0
Cliente 2170,49165484,0264-2042-4690,1489,1
Cliente 2172,42987512,0277-9659-5715,1490,1
Cliente 2173,83433653,0240-1929-2824,1491,1
Cliente 2174,79531133,0268-1286-3783,1492,0
Cliente 2176,85525880,0207-7349-2960,1493,1
Cliente 2177,85650313,0269-2211-1324,1494,0
Cliente 2178,47912273,0287-7336-8367,1495,1
Cliente 2179,92222921,0232-6654-8454,1496,1
Cliente 2180,82001727,0246-4667-3365,1497,1
Cliente 2182,15711620,0258-7723-9871,1498,1
Cliente 2184,71818207,0293-8410-8272,1499,0
Cliente 2185,55338927,0241-7535-3180,1500,1
Cliente 2191,37709690,0249-3823-5478,1501,1
Cliente 2192,87184473,0225-3468-7738,1502,0
Cliente 2193,27522806,0297-8973-6180,1503,1
Cliente 2194,18772342,0210-1351-1142,1504,1
Cliente 2195,22072478,0240-6844-4326,1505,1
Cliente 2198,30403362,0220-7802-2940,1506,0
Cliente 2199,85385275,0270-8693-5607,1507,1
Cliente 2200,99103000,0218-8289-2590,1508,1
Cliente 2201,61130128,0260-7215-8813,1509,1
Cliente 2202,69181497,0274-3979-8329,1510,0
Cliente 2203,55604049,0210-7061-2128,1511,1
Cliente 2204,62830211,0219-2818-4229,1512,0
Cliente 2205,21149828,0245-9105-1261,1513,0
Cliente 2206,59018458,0232-4146-9411,1514,1
Cliente 2207,52757412,0221-1852-4912,1515,0
Cliente 2208,70254507,0255-6529-1662,1516,0
Cliente 2210,50629111,0248-4270-8702,1517,0
Cliente 2211,46276862,0289-7146-6499,1518,0
Cliente 2212,55919735,0216-6672-5285,1519,1
Cliente 2214,78288809,0214-1376-3105,1520,1
Cliente 2216,20121566,0201-1220-6589,1521,1
Cliente 2220,16710702,0291-2301-7338,1522,1
Cliente 2221,36481124,0290-9115-4048,1523,0
Cliente 2223,45334373,0218-9880-4102,1524,1
Cliente 2224,35259577,0223-6265-4730,1525,0
Cliente 2225,90739206,0252-9301-5676,1526,0
Cliente 2226,56272775,0294-4944-9692,1527,0
Cliente 2227,31644510,0208-2009-2028,1528,0
Cliente 2229,21842256,0240-6922-2079,1529,0
Cliente 2231,52073858,0269-4117-4737,1530,1
Cliente 2232,57364760,0252-8617-8563,1531,0
Cliente 2233,72329716,0257-3501-3327,1532,0
Cliente 2234,13285625,0217-6189-7249,1533,1
Cliente 2235,59084772,0201-8116-3830,1534,1
Cliente 2236,22730042,0202-7410-8737,1535,0
Cliente 2237,36542426,0202-9148-7426,1536,0
Cliente 2238,40566650,0224-8971-9177,1537,0
Cliente 2240,73981624,0277-5740-3317,1538,0
Cliente 2241,65880935,0262-1212-6046,1539,1
Cliente 2243,47835591,0243-7117-3099,1540,0
Cliente 2244,12376967,0257-7062-7832,1541,1
Cliente 2245,41331564,0240-8801-5596,1542,0
Cliente 2246,36088942,0216-6272-4750,1543,1
Cliente 2247,75577160,0272-8696-1317,1544,1
Cliente 2248,29911932,0279-6269-2332,1545,0
Cliente 2249,90879572,0293-5358-2096,1546,0
Cliente 2250,47072327,0291-3344-6960,1547,1
Cliente 2251,43096161,0228-1050-6361,1548,0
Cliente 2252,46608900,0240-8941-6147,1549,1
Cliente 2253,90206794,0277-2972-5843,1550,1
Cliente 2254,80263274,0264-5627-5066,1551,0
Cliente 2256,13868320,0283-7904-2289,1552,0
Cliente 2257,69953058,0280-7259-3571,1553,0
Cliente 2258,24461271,0235-8470-5521,1554,0
Cliente 2259,31864214,0275-3105-6288,1555,1
Cliente 2260,53827193,0270-8816-7042,1556,0
Cliente 2262,92286480,0297-1565-5635,1557,1
Cliente 2263,17497292,0292-3160-9137,1558,1
Cliente 2265,58360919,0245-6540-2329,1559,0
Cliente 2266,76096285,0251-9931-2018,1560,0
Cliente 2268,44997902,0229-4920-1925,1561,1
Cliente 2269,96288920,0289-4694-8842,1562,1
Cliente 2270,41227854,0219-3255-9201,1563,0
Cliente 2272,13155879,0285-7798-2113,1564,1
Cliente 2273,38029575,0229-9052-1117,1565,1
Cliente 2274,78336772,0221-7507-4486,1566,1
Cliente 2275,45654499,0271-7132-9370,1567,1
Cliente 2276,91553176,0232-6480-4207,1568,0
Cliente 2277,25994412,0283-5675-8399,1569,0
Cliente 2280,72247467,0206-4765-5134,1570,1
Cliente 2281,11658976,0227-3964-6471,1571,0
Cliente 2282,53937353,0258-7402-3707,1572,0
Cliente 2283,99526487,0231-2272-2757,1573,1
Cliente 2284,11504836,0235-1000-5971,1574,0
Cliente 2285,23050348,0206-7030-4527,1575,1
Cliente 2286,60039183,0209-5587-7840,1576,1
Cliente 2287,14696647,0215-5948-3323,1577,0
Cliente 2288,26149750,0281-1497-8807,1578,1
Cliente 2290,13027810,0289-8859-2036,1579,1
Cliente 2291,18745327,0250-7183-1489,1580,0
Cliente 2292,72505408,0252-3867-1217,1581,1
Cliente 2294,46502180,0224-4847-8339,1582,1
Cliente 2295,85593030,0255-9004-4793,1583,1
Cliente 2296,58859923,0211-7017-8475,1584,0
Cliente 2297,60099110,0284-7082-9859,1585,0
Cliente 2300,21602526,0277-5148-3255,1586,0
Cliente 2302,93894510,0218-6597-9850,1587,1
Cliente 2303,37623724,0288-7493-2339,1588,0
Cliente 2304,77294573,0269-1687-9512,1589,1
Cliente 2305,83879955,0285-3698-4715,1590,0
Cliente 2309,29375073,0209-6022-4962,1591,0
Cliente 2313,90203261,0238-6622-7352,1592,1
Cliente 2315,77108172,0240-6758-1508,1593,0
Cliente 2316,82345677,0298-2605-7925,1594,0
Cliente 2318,43843856,0269-2508-2359,1595,1
Cliente 2320,53335214,0239-8392-4548,1596,0
Cliente 2321,11381630,0287-3103-1462,1597,0
Cliente 2323,43984506,0274-2927-9466,1598,1
Cliente 2325,24720271,0287-3536-2258,1599,0
Cliente 2326,43425940,0200-7345-3893,1600,0
Cliente 2327,50570882,0223-4660-6571,1601,0
Cliente 2328,69682115,0289-2902-2663,1602,1
Cliente 2329,91229370,0272-1387-8177,1603,0
Cliente 2330,12756510,0290-9604-7034,1604,1
Cliente 2331,73573301,0204-5569-8148,1605,0
Cliente 2332,18747686,0211-5305-6859,1606,0
Cliente 2333,42646040,0217-2982-1395,1607,1
Cliente 2334,99206598,0225-8308-9944,1608,0
Cliente 2336,37172012,0218-5920-3182,1609,0
Cliente 2340,33141548,0249-9870-2161,1610,1
Cliente 2342,43160881,0280-7774-6926,1611,0
Cliente 2344,13713165,0224-7122-7402,1612,1
Cliente 2346,90393580,0266-5712-9145,1613,1
Cliente 2347,90506717,0203-7837-2086,1614,1
Cliente 2348,96087267,0205-7054-5544,1615,0
Cliente 2349,97263918,0243-5972-9770,1616,0
Cliente 2351,55241475,0211-9022-6610,1617,1
Cliente 2352,94439241,0234-5444-5734,1618,1
Cliente 2353,53508602,0230-4133-6710,1619,1
Cliente 2355,92282678,0217-5833-4112,1620,0
Cliente 2358,42968412,0250-8935-5435,1621,0
Cliente 2361,78601151,0272-7889-4263,1622,1
Cliente 2362,94303862,0262-2770-8804,1623,0
Cliente 2363,26031606,0217-3967-3013,1624,1
Cliente 2364,19432819,0235-2760-9986,1625,0
Cliente 2365,22870221,0295-7934-4356,1626,1
Cliente 2366,24956155,0243-5541-5656,1627,1
Cliente 2367,39586634,0279-5370-6792,1628,1
Cliente 2368,13080842,0270-6189-4602,1629,0
Cliente 2369,82707256,0278-1285-3627,1630,0
Cliente 2370,26718600,0212-5033-7658,1631,1
Cliente 2371,91820094,0221-3843-4610,1632,1
Cliente 2372,42047266,0285-6054-8130,1633,0
Cliente 2373,38640427,0229-2644-2343,1634,0
Cliente 2374,30184404,0294-7299-7228,1635,0
Cliente 2375,75970674,0255-9584-6608,1636,1
Cliente 2376,78123460,0278-7355-8244,1637,1
Cliente 2377,29396573,0290-2267-7187,1638,0
Cliente 2379,40990266,0248-8695-1397,1639,1
Cliente 2381,61133053,0202-9043-8148,1640,0
Cliente 2384,61196558,0246-1786-4745,1641,1
Cliente 2385,92604294,0289-1820-5102,1642,0
Cliente 2388,93341780,0206-3882-5722,1643,0
Cliente 2389,32538675,0230-1281-4201,1644,1
Cliente 2390,23624482,0234-3928-9748,1645,0
Cliente 2391,34014770,0219-9743-4060,1646,1
Cliente 2392,33057873,0298-5461-9409,1647,1
Cliente 2393,77714151,0207-7452-3211,1648,1
Cliente 2394,30925806,0216-4963-7016,1649,0
Cliente 2395,42989230,0258-3869-2800,1650,1
Cliente 2396,95917615,0277-1692-2098,1651,1
Cliente 2398,80471123,0259-9514-6798,1652,0
Cliente 2399,80259009,0252-3734-9243,1653,0
Cliente 2400,14887763,0226-2202-7021,1654,0
Cliente 2403,70389982,0275-3291-5947,1655,1
Cliente 2404,12198223,0229-8193-5143,1656,0
Cliente 2405,72438718,0247-4353-8590,1657,0
Cliente 2407,72423244,0249-8100-2279,1658,0
Cliente 2408,78794840,0270-8816-1663,1659,0
Cliente 2409,57309391,0242-4169-6084,1660,1
Cliente 2410,23596622,0218-5417-1981,1661,1
Cliente 2411,59830537,0203-8345-7609,1662,0
Cliente 2412,93452915,0241-5668-7028,1663,1
Cliente 2413,75433400,0255-9420-1592,1664,1
Cliente 2415,22507696,0278-7289-5518,1665,1
Cliente 2416,15907381,0238-1198-3178,1666,0
Cliente 2417,66047853,0219-7994-9962,1667,0
Cliente 2419,39406359,0259-3713-9085,1668,1
Cliente 2420,56001399,0278-7096-8682,1669,0
Cliente 2421,80693706,0219-9520-5570,1670,1
Cliente 2426,93625448,0261-2086-6143,1671,0
Cliente 2427,68004568,0219-7786-8752,1672,0
Cliente 2428,25868079,0239-4861-8971,1673,0
Cliente 2431,21018586,0210-1139-3458,1674,0
Cliente 2433,14386856,0217-5774-7009,1675,0
Cliente 2436,75815017,0213-5379-5774,1676,1
Cliente 2437,28604725,0208-8574-5259,1677,1
Cliente 2439,73439392,0257-6877-9337,1678,0
